1618834771.000000, 1618834771.000000, 1618834771.000000
32.000000, 32.000000, 32.000000
44,-6,42
48,-7,43
44,-7,43
44,-7,43
45,-7,43
44,-7,43
44,-7,43
45,-6,43
44,-7,43
45,-6,43
44,-6,43
44,-7,43
44,-7,44
44,-8,44
43,-7,42
43,-6,42
47,-7,44
43,-7,43
45,-7,43
47,-7,42
46,-7,42
47,-7,41
47,-7,41
46,-7,42
46,-7,42
48,-7,41
46,-7,41
45,-7,41
45,-7,43
45,-7,44
43,-8,43
44,-7,42
46,-6,43
44,-6,44
43,-6,43
45,-7,43
43,-7,43
45,-7,43
48,-7,43
46,-6,42
46,-6,41
49,-6,40
47,-6,41
47,-6,41
46,-6,41
48,-6,41
47,-6,41
47,-6,42
47,-6,41
48,-6,41
47,-6,41
46,-6,42
46,-6,42
48,-6,42
46,-6,42
46,-6,43
46,-6,43
45,-6,43
46,-6,43
43,-6,42
48,-5,42
46,-5,43
44,-5,41
45,-6,43
46,-7,43
45,-7,42
47,-6,42
49,-6,41
47,-6,41
47,-6,42
46,-6,41
48,-6,40
48,-6,41
48,-6,41
48,-6,41
47,-6,41
48,-6,40
48,-6,41
47,-6,41
49,-6,41
46,-6,41
48,-6,41
48,-6,41
46,-6,42
46,-7,40
46,-6,43
46,-6,43
47,-6,42
44,-6,42
45,-6,43
44,-6,43
45,-6,43
45,-6,43
45,-6,42
46,-5,43
46,-5,44
42,-6,42
48,-6,44
45,-7,43
45,-6,42
46,-6,41
48,-6,42
46,-6,41
45,-6,42
45,-6,41
48,-6,41
48,-6,41
47,-6,41
48,-6,41
48,-7,40
48,-6,40
46,-6,41
48,-6,41
46,-6,42
48,-6,40
51,-6,40
52,-6,42
46,-8,39
49,-6,43
45,-7,43
44,-7,43
44,-7,43
45,-6,43
44,-6,43
46,-7,42
47,-6,44
44,-6,43
46,-6,43
44,-6,43
45,-6,43
46,-6,43
46,-7,44
43,-7,43
44,-6,43
47,-7,43
47,-7,43
44,-7,42
49,-6,41
47,-7,40
44,-7,42
47,-7,42
48,-7,41
45,-7,41
48,-7,41
47,-7,41
47,-6,41
47,-7,41
48,-7,42
47,-7,41
48,-7,41
47,-7,40
46,-6,41
47,-7,42
48,-7,41
46,-7,41
46,-6,41
43,-5,39
51,-6,38
58,-6,39
45,-7,40
45,-13,39
40,-11,43
47,-8,38
55,-5,37
59,-5,33
56,-4,31
54,-7,35
52,-8,38
45,-9,42
45,-8,40
53,-7,38
42,-8,43
45,-6,43
42,-6,44
42,-8,45
47,-8,43
45,-9,42
42,-8,43
46,-8,43
46,-8,42
42,-7,43
45,-8,43
46,-8,42
43,-8,44
45,-7,44
45,-8,43
44,-8,43
43,-8,43
43,-8,44
46,-8,44
46,-8,42
45,-8,44
45,-8,44
44,-9,44
44,-8,44
42,-7,44
42,-8,45
41,-8,46
43,-8,46
42,-8,46
39,-9,47
37,-9,47
43,-8,47
42,-9,48
40,-9,47
39,-8,48
39,-8,49
39,-8,48
39,-9,48
37,-9,49
40,-9,50
42,-10,47
40,-9,47
39,-9,48
41,-9,47
43,-9,47
43,-9,46
39,-8,46
42,-9,46
41,-9,46
43,-9,45
43,-9,44
45,-5,44
47,-9,46
45,-9,43
40,-10,46
41,-8,45
46,-7,45
44,-8,45
43,-8,45
43,-8,44
43,-9,44
44,-7,46
42,-8,45
41,-8,45
41,-8,47
42,-8,46
39,-9,47
42,-8,46
43,-8,47
38,-8,46
41,-9,49
42,-8,48
40,-8,47
37,-8,48
37,-9,49
36,-8,49
37,-7,49
38,-8,51
37,-8,49
37,-9,49
37,-10,48
39,-9,49
39,-8,49
44,-7,48
40,-6,47
44,-8,48
41,-10,46
42,-8,48
38,-8,48
41,-8,47
40,-7,48
48,-5,47
42,-9,45
40,-8,47
41,-7,47
42,-7,46
40,-8,46
44,-7,43
46,-7,44
46,-8,41
47,-7,42
47,-7,41
47,-7,39
50,-9,40
48,-6,38
46,-6,36
49,-7,41
49,-7,39
50,-9,35
51,-8,36
52,-8,36
49,-8,36
54,-6,34
52,-7,35
51,-7,35
55,-7,33
54,-7,33
52,-7,34
53,-7,34
52,-7,34
51,-7,34
53,-7,34
52,-7,35
53,-7,34
52,-8,34
53,-7,34
51,-7,35
51,-7,35
51,-7,35
53,-7,34
51,-7,35
51,-7,35
52,-7,35
51,-7,35
51,-7,35
52,-7,35
52,-7,34
51,-7,35
51,-7,35
52,-7,34
52,-7,34
52,-7,35
52,-7,35
52,-7,35
52,-7,35
51,-7,35
52,-7,35
51,-7,35
52,-7,35
52,-7,35
52,-7,35
52,-7,35
52,-7,34
51,-6,35
52,-8,34
52,-7,34
52,-7,35
51,-7,35
52,-6,34
52,-7,34
53,-7,34
53,-6,35
52,-7,34
51,-6,34
52,-7,34
52,-7,33
52,-7,34
52,-6,33
53,-6,33
52,-6,33
53,-7,32
54,-6,32
55,-5,32
55,-5,30
53,-5,32
54,-5,31
54,-6,31
56,-6,30
52,-5,33
54,-5,31
53,-6,32
52,-5,32
53,-5,33
53,-5,32
54,-4,33
53,-4,34
54,-5,33
52,-7,32
51,-7,33
52,-5,34
54,-5,33
54,-5,33
55,-5,32
54,-5,34
53,-5,34
53,-5,33
53,-5,33
51,-5,35
52,-6,34
53,-5,34
52,-5,35
50,-5,36
50,-5,36
51,-5,36
53,-5,36
53,-6,34
51,-6,35
52,-6,35
55,-5,33
51,-5,33
54,-5,33
52,-6,34
54,-6,33
53,-5,33
52,-5,34
53,-5,34
52,-5,34
51,-6,35
51,-6,35
53,-5,34
55,-5,33
53,-5,33
52,-6,34
52,-5,34
52,-6,34
52,-6,34
53,-6,33
53,-6,34
53,-6,34
54,-5,34
52,-6,34
52,-5,35
53,-5,34
53,-5,34
53,-4,35
52,-6,34
54,-7,34
51,-7,34
50,-7,36
51,-7,35
49,-6,36
51,-6,36
51,-7,35
48,-6,36
52,-6,36
52,-6,36
51,-5,37
49,-5,37
50,-5,37
51,-5,37
52,-6,35
52,-5,36
