10,25,58
8,26,58
8,27,57
6,26,54
5,23,57
3,26,58
7,29,59
4,32,60
4,33,61
8,32,63
6,30,59
6,28,57
7,28,56
6,25,56
5,26,56
4,27,58
5,26,59
4,29,60
4,29,59
6,30,58
7,30,58
7,30,58
9,28,56
10,28,57
9,27,56
9,27,57
9,26,58
9,27,58
8,28,59
7,27,57
6,27,56
7,25,54
8,25,53
10,24,55
9,25,59
8,27,60
8,28,61
6,28,61
6,28,59
7,27,59
8,26,58
8,26,57
9,26,57
9,26,57
9,27,57
8,27,58
8,27,57
7,26,56
7,26,56
7,25,58
8,25,59
8,25,59
8,25,61
9,26,63
11,26,63
11,26,62
9,27,61
9,27,59
8,25,60
7,25,59
8,22,58
9,19,56
9,18,58
9,18,62
9,17,62
7,18,64
8,19,63
8,20,66
9,20,69
6,20,48
6,25,57
12,24,62
6,25,59
9,25,59
9,25,61
10,25,65
1,27,60
7,32,59
2,19,51
3,24,50
5,23,53
5,17,47
7,18,53
10,21,62
7,23,62
4,25,60
4,26,62
3,29,63
1,25,60
1,25,59
-2,25,54
0,24,53
1,24,60
2,24,63
-1,26,64
-3,26,62
-1,27,62
-3,28,59
-6,30,60
-3,27,58
-3,27,57
-3,28,58
-2,28,59
-4,29,57
-3,29,57
-4,29,58
-5,29,57
-5,29,57
-7,30,57
-7,30,58
-5,31,58
-5,30,57
-5,29,58
-4,28,58
-5,29,58
-5,29,59
-5,29,58
-5,29,57
-5,29,57
-4,29,57
-4,28,57
-5,29,57
-5,29,57
-5,29,57
-4,29,57
-4,29,58
-4,29,58
-4,29,57
-4,29,57
-4,29,57
-4,29,57
-4,28,57
-4,29,58
-4,29,58
-4,28,58
-4,28,57
-4,29,57
-5,28,57
-6,29,57
-6,29,58
-5,29,58
-5,29,58
-4,28,58
-5,28,58
-5,29,58
-5,28,57
-5,28,57
-5,28,57
-5,28,57
-5,28,57
-5,28,58
-5,29,58
-5,29,58
-5,28,57
-5,28,57
-5,28,58
-5,28,58
-4,28,58
-4,28,58
-4,28,59
-5,28,58
-5,28,57
-5,28,57
-4,28,58
-5,28,58
-5,28,57
-4,28,58
-5,28,58
-4,28,58
-5,28,58
-4,28,57
-5,28,57
-5,28,58
-4,28,58
-4,28,57
-4,28,57
-4,28,58
-4,29,58
-5,28,58
-4,28,58
-4,28,57
-4,28,57
-4,28,58
-5,28,57
-4,28,57
-4,28,57
-4,28,58
-4,28,58
-4,28,57
-4,29,58
-5,29,57
-4,28,57
-4,28,57
-4,29,57
-5,28,57
-4,28,58
-5,28,58
-4,28,57
-4,28,58
-5,29,57
-4,29,58
-4,28,58
-4,29,58
-5,29,58
-5,28,58
-5,28,57
-4,28,57
-4,29,57
-5,28,58
-5,29,58
-5,29,58
-4,28,57
-4,28,57
-4,28,58
-5,28,58
-4,28,58
-4,28,57
-5,28,57
-4,28,58
-4,28,57
-5,29,58
-4,28,58
-4,29,58
-4,28,58
-5,28,57
-5,28,57
-4,29,58
-4,29,58
-4,28,58
-4,28,57
-4,28,58
-4,28,57
-5,29,58
-4,28,58
-4,28,57
-4,29,57
-4,28,58
-4,28,58
-4,28,58
-4,28,58
-4,28,57
-4,28,58
-5,29,58
-4,28,57
-4,28,58
-4,29,58
-4,29,58
-5,29,57
-5,29,57
-4,28,57
-4,28,57
-4,28,57
-4,28,57
-4,28,58
-4,29,58
-5,29,58
-4,28,58
-4,28,58
-5,29,57
-5,28,58
-5,28,58
-5,29,58
-5,29,57
-5,28,58
-5,29,58
-4,29,58
-4,28,58
-4,29,58
-5,28,58
-4,28,58
-5,29,58
-5,28,57
-5,29,57
-4,29,57
-4,28,58
-4,28,57
-4,28,57
-4,28,58
-4,28,58
-4,28,58
-4,29,58
-5,29,57
-4,28,58
-5,29,58
-4,29,58
-4,29,58
-4,28,58
-5,28,57
-5,29,58
-5,29,57
-4,28,57
-5,28,57
-5,29,57
-4,29,58
-4,28,58
-4,28,57
-4,28,58
-3,28,57
-4,28,58
-3,28,62
-3,27,68
-3,27,72
-5,26,72
-10,25,66
-11,27,57
-10,26,53
-9,23,53
-16,10,44
2,23,56
-8,18,59
-16,19,57
-6,14,57
-3,14,56
-14,18,58
-6,17,59
8,17,64
10,17,65
3,19,62
12,12,64
7,14,62
6,17,62
4,18,61
7,15,61
6,15,62
5,15,61
4,17,61
3,18,60
3,17,60
2,17,60
-2,17,60
-2,18,59
-3,17,59
-2,18,60
0,18,61
-1,17,64
-2,18,65
-5,19,63
-6,19,63
-18,27,61
-21,28,59
-2,18,63
-1,15,62
-3,15,59
-9,21,57
-13,23,61
-9,21,61
-7,21,59
-6,23,63
-7,22,66
-11,18,63
-3,18,61
1,16,59
-4,18,60
-7,19,60
-6,19,59
-5,19,59
-5,18,60
-5,18,61
-5,18,61
-5,17,62
-5,17,62
-3,17,63
-4,16,62
-4,17,62
-4,16,62
-4,17,62
-4,17,60
-4,17,60
-5,17,61
-5,17,61
-4,16,60
-4,16,61
-4,17,62
-5,17,63
-3,16,63
-4,16,63
-3,16,63
-3,17,62
-4,17,62
-5,17,63
-5,17,62
-4,17,62
-4,16,62
-5,17,61
-5,17,62
-5,17,62
-4,16,61
-4,16,62
-5,17,62
-5,17,62
-4,17,62
-4,16,61
-4,17,61
-4,17,62
-4,17,62
-4,17,62
-4,17,62
-4,17,62
-4,17,62
-3,17,62
-4,17,61
-4,17,61
-4,17,62
-4,17,61
-4,17,62
-3,17,62
-4,17,62
-4,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-4,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,61
-3,17,61
-3,17,62
-3,17,62
-3,17,62
-4,17,62
-3,17,61
-4,17,61
-4,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,61
-3,17,62
-4,17,62
-4,17,61
-3,17,61
-3,17,62
-4,17,62
-4,17,62
-3,17,62
-4,17,62
-3,17,61
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-4,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-4,17,62
-3,17,62
-3,17,61
-3,17,61
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,16,62
-3,17,61
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-3,17,62
-2,17,62
-3,17,61
-3,17,62
-3,17,61
-3,17,62
-3,17,61
-3,17,61
-8,16,64
-6,22,71
-14,24,49
1,9,63
-2,1,58
1,6,65
4,12,77
9,16,81
11,17,83
6,17,75
2,17,66
2,18,60
11,15,55
9,13,54
10,14,58
13,10,57
17,7,53
15,5,52
14,9,54
23,4,54
21,4,54
22,4,53
24,4,54
24,4,56
23,4,56
24,4,56
28,3,58
29,2,57
27,2,56
26,0,57
28,17,59
28,17,53
36,1,51
27,9,52
27,-2,53
25,11,56
31,16,59
33,14,67
32,21,63
40,6,58
29,11,52
28,15,52
28,14,54
31,13,56
28,10,53
32,12,56
36,13,54
34,11,52
37,16,49
40,10,50
42,1,55
47,-4,59
37,-4,55
34,4,43
32,7,40
34,0,39
37,3,40
38,6,44
36,6,48
42,3,50
44,3,48
41,2,50
42,2,51
44,4,50
40,9,48
39,8,49
39,6,48
36,7,46
40,8,49
41,6,48
41,6,46
38,6,49
40,5,50
39,7,49
40,7,51
41,6,49
40,6,50
42,5,52
37,6,48
38,5,47
39,4,48
39,5,49
40,5,51
39,4,50
40,5,50
40,4,50
40,5,49
38,3,49
38,4,49
38,4,48
42,5,49
42,4,51
